ts,city,state,event,year,year_mon,ymd,yw,department
2015-06-25 14:45:00,San Jose,California,"PRELIM INFO FROM FAA OPS: SAN JOSE, CA/UAS INCIDENT/1455P/REED HILLVIEW ATCT REPORTED BELLANCA 7KCAB, OBSERVED A BLACK & WHITE UNKN TYPE OF UAS AT 3,500 FEET, 14 ESE RHV. NO EVASIVE ACTION TAKEN. SAN JOSE PD NOTIFIED ",2015,201506,2015-06-25,201526,SAN JOSE PD NOTIFIED
2015-06-25 16:18:00,San Diego,California,"PRELIM INFO FROM FAA OPS: SAN DIEGO, CA/UAS INCIDENT/0919P/SAN DIEGO ATCT REPORTED THAT NETJETS 826, CESSNA C560, AND SOUTHWEST 4354, B737, REPORTED A BLACK & BLUE X-SHAPED UAS AT APPROX 1,500 FEET, 3 E SAN DIEGO. NO EVASIVE ACTION REPORTED. UNKN IF LEO NOTIFIED. 


MOR Alert for SAN
Number: SAN-M-2015/06/25-0001
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Jun 25, 2015 - 1618Z
A/C: EJA829 (C560)

Summary: EJA829, C560, FOLLOWED BY SWA4354, B737, REPORTED DRONE FLY-BY APPROXIMATELY 3 MILE FINAL, INSIDE REEBO, EAST OF BALBOA PARK @ APPROX 1,500 FEET. EJA829 DESCRIBED UAS AS BLACK AND BLUE, WITH ORANGE TRIM, AND SHAPED LIKE AN ""X"". ALL CHECKLIST NOTIFICATIONS COMPLETED. ",2015,201506,2015-06-25,201526,UNKN IF LEOS NOTIFIED
2015-06-25 17:23:00,New York,New York,"PRELIM INFO FROM FAA OPS: JFK/UAS INCIDENT/6-25 1323E/JFK ATCT ADVISED AERO MEXICO 408, B788, REPORTED A UAS, TYPE UNKN, 100 FEET BELOW AND TO THE LEFT OF THE ACFT VCNTY OF JFK ARPT. NO EVASIVE ACTION REPORTED. UNKN IF LEOS NOTIFIED. REPORT FILED LATE. 


MOR Alert for JFK
Number: JFK-M-2015/07/02-0002
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Jun 25, 2015 - 1723Z
A/C: AMX408 (B788)

Summary: Safety report received via e-mail from AMX concerns a drone reported by their crew to JFK LC2 on 6/25/2015. FLM on duty remembers ATCS told him AMX saw a drone on his left. A scan of R-ACD showed a police helo to the left of AMX, and FLM believed that was what was seen by AMX. The controller did not mention that the pilot had reported the drone 100' below him and ""almost had a midair."" This information was gotten after numerous play backs of the voice recording. The pilot had a strong accent and made it diffucult to clearly understand what was reported. The controller is now retired and out of country.
",2015,201506,2015-06-25,201526,UNKN IF LEOS NOTIFIED
2015-06-25 19:15:00,San Bernadino,California,"PRELIM INFO FROM FAA OPS: SAN BERNARDINO, CA/UAS INCIDENT/1915P/SOCAL TRACON REPORTED TANKER44, LOCKHEED P2, ENCOUNTERED A UAS 8 N SAN BERNARDINO AT 3,200 FEET WHILE CONDUCTING FIRE FIGHTING OPERATIONS. NO EVASIVE ACTION REPORTED. FIRE FIGHTING OPERATIONS HALTED. SAN BERNARDINO SHERIFF NOTIFIED.



MOR Alert for SCT
Number: SCT-M-2015/06/25-0006
Type: Other
Date/Time: Jun 25, 2015 - 0215Z
A/C: TANKR44 (P2)

Summary: Drone reported flying through the airspace above the San Berardino fire 8 miles north of SBD airport. Tankr44 and all other fire fighting a/c departed the fire zone to avoid conflicting with the drone. Size and color of the drone was unable to be determined.",2015,201506,2015-06-25,201526,SAN BERNARDINO SHERIFF NOTIFIED
2015-06-25 20:00:00,San Jose,California,"PRELIM INFO FROM FAA OPS: SAN JOSE, CA/UAS INCIDENT/25-0800P/SAN JOSE ATCT ADVISED SOUTHWEST 133, B737, PAX REPORTED SIGHTING A SMALL BROWN UAS OFF THE RIGHT SIDE OF ACFT ON APCH 2.5 SE SJC AT 1,600 FEET. NO EVASIVE ACTION REPORTED. UNKN IF LEO NOTIFIED. 



MOR Alert for SJC
Number: SJC-M-2015/06/25-0004
Type: Other
Date/Time: Jun 26, 2015 - 0300Z
A/C: SWA133 (B737)

Summary: SWA133 REPORTED THAT PASSENGER REPORTED SIGHTING A SMALL, BROWN DRONE OFF THE RIGHT SIDE OF THE AIRCRAFT WHILE ON APPROACH. PILOT REPORTED THIS INFORMATION TO GROUND CONTROL AFTER TAXIING TO GATE. AIRCRAFT WAS 2.5NM SE OF SJC AT APPROXIMATELY 1,600FT. NO INJURIES & NO EFFECT ON SAFETY OF FLIGHT. PILOT IN COMMAND: SCOTT NYQUIST ",2015,201506,2015-06-25,201526,UNKN IF LEOS NOTIFIED
2015-06-25 21:59:59,San Jose,California,"






MOR Alert for RHV
Number: RHV-M-2015/06/25-0001
Type: 
Date/Time: Jun 25, 2015 - 2200Z
A/C: (CH7A)

Summary: PILOT REPORTED A DRONE ORBITING IN THE UTC AREA (SJC 102/14 DME) AT 2200Z. PILOT REPORTED THE UNMANNED AIRCRAFT 3 SE OF HIS POSITION, BLACK AND WHITE COLOR, AT APROX 3500 FT. FAA DEN, NCT, SJC TOWER, AND SJ POLICE DEPT. NTFYD.
",2015,201506,2015-06-25,201526,NA
2015-06-26 00:00:00,San Jose,California,"PRELIM INFO FROM FAA OPS: SAN JOSE, CA/UAS INCIDENT/1445P/SAN JOSE ATCT ADVISED CESSNA C172, DEPARTED RUNWAY 30R AND AFTER MAKING A DOWNWIND DEPARTURE REPORTED A UAS, TYPE UNKN, ABOUT .25 MILE FROM THE ACFT BETWEEN 600 - 900 FEET ON THE RIGHT CROSSWIND TURN. NO EVASIVE ACTION REPORTED. UNKN IF LEOS NOTIFIED. ",2015,201506,2015-06-26,201526,UNKN IF LEOS NOTIFIED
2015-06-26 06:06:00,New York,New York,"PRELIM INFO FROM FAA OPS: LGA/UAS INCIDENT/1345E/LGA ATCT ADVISED A UAS IN VCNTY GOLDMAN SACHS BLDG MANHATTAN, AT 900 FEET, 6 W LGA. NO DESCRIPTION GIVEN. NYPD NOTIFIED. ",2015,201506,2015-06-26,201526,NYPD NOTIFIED
2015-06-26 14:45:00,San Jose,California,"PRELIM INFO FROM FAA OPS: SAN JOSE, CA/UAS INCIDENT/1445P/SAN JOSE ATCT ADVISED CESSNA C172, DEPARTED RUNWAY 30R AND AFTER MAKING A DOWNWIND DEPARTURE REPORTED A UAS, TYPE UNKN, ABOUT .25 MILE FROM THE ACFT BETWEEN 600 - 900 FEET ON THE RIGHT CROSSWIND TURN. NO EVASIVE ACTION REPORTED. UNKN IF LEOS NOTIFIED. ",2015,201506,2015-06-26,201526,UNKN IF LEOS NOTIFIED
2015-06-26 17:38:00,Bellinghan,Washington,"PRELIM INFO FROM FAA OPS: BELLINGHAM, WA/UAS INCIDENT/1045P/BLI ATCT ADVISED CESSNA C182, REPORTED BASKETBALL SIZE UAS OVER CHERRY POINT OIL REFINERY 12 NW BLI. NO EVASIVE ACTION REPORTED. UNKN IF LEO NOTIFIED. 

MOR Alert for BLI
Number: BLI-M-2015/06/26-0001
Type: Other
Date/Time: Jun 26, 2015 - 1738Z
A/C: (C182)

Summary: The pilot reported seeing a drone in the vicinity of the Cherry Point oil refinery (approximately 12 miles northwest of KBLI) at an altitude of 2,800 MSL. The drone was about the size of a basketball. 
",2015,201506,2015-06-26,201526,UNKN IF LEOS NOTIFIED
2015-06-26 17:55:00,Tampa,Florida,"MOR Alert for TPA
Number: TPA-M-2015/06/26-0003
Type: Other
Date/Time: Jun 26, 2015 - 1755Z
A/C: DAL2330 (MD88)

Summary: DAL2330, MD88, ON VISUAL APPROACH TO RWY 19R, REPORTED SMALL DRONE, 2,000 FT OF RIGHT SIDE OF AIRCRAFT.
",2015,201506,2015-06-26,201526,NA
2015-06-26 20:00:00,New York,New York,"PRELIM INFO FROM FAA OPS: JFK/UAS INCIDENT/1840E/NY TRACON REPORTED EXPERIMENTAL LANCAIR EVOT, ENCOUNTERED A DARK QUAD COPTER UAS OPPOSITE DIRECTION 500 FEET OFF THE LEFT SIDE WHILE AT 3,000 FEET 20 SE JFK. SUFFOLK COUNTY PD NOTIFIED.


MOR Alert for N90
Number: N90-M-2015/06/26-0007
Type: Other
Date/Time: Jun 26, 2015 - 2000Z
A/C: (EVOT)

Summary: AN EVOT INBOUND TO FRG RWY 14 REPORTED A DRONE SIGHTING 500 FEET OFF THE LEFT SIDE SAME ALTITUDE OPPOSITE DIRECTION PARRALELLING THE AIRCRAFT. THE DRONE WAS DARK IN COLOR AND THE PILOT BELIEVED IT WAS A QUADCOPTER. THE UAS MADE NO MOVE TO AVOID THE AIRCRAFT NOR WAS IT AGRESSIVE TOWARDS THE AIRCRAFT. THE PILOT DID NOT ALTER THE FLIGHT PATH TO AVOID CONATCT WITH THE UAS. SUFFOLK COUNTY AVIATION UNIT WAS NOTIFIED. UAS QUESTIONNAIRE FILLED OUT AND SENT. DEN ADVISED.
",2015,201506,2015-06-26,201526,SUFFOLK COUNTY PD NOTIFIED
2015-06-27 17:53:00,Concord,California,"PRELIM INFO FROM FAA OPS: CONCORD, CA/UAS INCIDENT/1053P/CESSNA C210, REPORTED TWO WHITE UAS, 1 E CONCORD, CA. THE FIRST UAS WAS AT 500 FEET AND THE SECOND WAS AT 700 FEET, MANUEVERING. NO EVASIVE ACTION TAKEN. NO SIGN OF OPERATORS ON GROUND. UNKN IF LEO WAS NOTIFIED. 



MOR Alert for CCR
Number: CCR-M-2015/06/27-0001
Type: 
Date/Time: Jun 27, 2015 - 1753Z
A/C: (C210)

Summary: PILOT REPORTED TWO DRONES 1NM EAST OF CCR VOR. ONE AT 005' ANOTHER AT 007' WHITE IN COLOR MANEUVERING. NO EVASIVE MEASURES NEEDED, NO SIGN OF OPERATORS ON GROUND.",2015,201506,2015-06-27,201526,UNKN IF LEOS NOTIFIED
2015-06-27 18:49:00,Castle Rock,Colorado,"PRELIM INFO FROM FAA OPS: DENVER, CO/UAS INCIDENT/1214M/CESSNA C172, REPORTED A UAS OVER THE HESS RESERVOIR HEADED NORTH AT 500 FEET. DESCRIPTION UNKN.",2015,201506,2015-06-27,201526,NA
2015-06-28 00:00:00,Lebanon,Virginia,"PRELIM INFO FROM FAA OPS: LEBANON, VA/UAS INCIDENT/1615E/TRI-CITY ATCT REPORTED CESSNA C172, OBSERVED A 2- 3 FEET IN DIAMETER WHITE AND BLACK QUADCOPTER TYPE UAS AT 4,400 FEET SOUTH BOUND VCNTY LEBANON. RUSSELL COUNTY SHERIFF'S DEPT NOTIFIED 

MOR Alert for TRI
Number: TRI-M-2015/06/28-0001
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Jun 28, 2015 - 2004Z
A/C: (C172)

Summary: A VFR C172 18 MILES NORTH OF THE TRI CITY AIRPORT AT 4500 ENROUTE TO LNP REPORTED A NEAR MISS WITH A DRONE. THE PILOT ADVISED HE WAS LOOKING AT PROPERTY WHEN HE LOOKED UP AND SAW THE DRONE PASS APPROXIMATELY 100 FT BELOW HIS AIRCRAFT. HE WAS NORTHBOUND AT THE TIME AND ESTIMATED THAT THE DRONE WAS HEADING BETWEEN 180 AND 200 DEGREES. THE PILOT REPORTED THAT THE DRONE WAS A BLACK AND WHITE QUADCOPTER 2-3FT IN DIAMETER. THE PILOT ADVISED THAT HE DID NOT TAKE EVASIVE ACTION.THE RUSSELL COUNTY SHERIFFS DEPARTMENT WAS NOTIFIED AND ADVISED OF THE INCIDENT WITH THE APPROXIMATE LOCATION, THEY ADVISED THAT THE LOCATION WAS IN THE AREA OF NICKLESVILLE VA WHICH IS SCOTT COUNTY VA. THE SCOTT COUNTY SHERIFFS DEPARTMENT WAS NOTIFIED AND ADVISED OF THE INCIDENT WITH THE APPROXIMATE AREA AND COORDINATES 364447.3N/0822812.5W. SCOTT COUNTY SHERIFF.",2015,201506,2015-06-28,201526,RUSSELL COUNTY SHERIFF'S DEPT NOTIFIED
2015-06-28 14:51:00,Louisville,Kentucky,"PRELIM INFO FROM FAA OPS: LOUISVILLE, KY/UAS INCIDENT/1120E/LOUISVILLE APPROACH REPORTED CIRRUS SR22, ADVISED BOWMAN FIELD ATCT OF A SMALL WHITE UAS OBSERVED 4 SOUTHEAST OF BOWMAN FIELD AT 2,200 FEET, WHILE SOUTHEAST BOUND. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION. 


MOR Alert for SDF
Number: SDF-M-2015/06/28-0002
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Jun 28, 2015 - 1451Z
A/C: (SR22)

Summary: SR22 OBSERVED A SMALL WHITE UAS OPERATING 4NM SE OF LOU AT 2200FT MOVING SE BOUND AND REPORTED TO LOU TOWER. LOU ATCT THEN ADVISED SDF TRACON. DEN NOTIFIED. ",2015,201506,2015-06-28,201526,DEN NOTIFIED
2015-06-28 15:46:00,Tampa,Florida,"PRELIM INFO FROM FAA OPS: TAMPA, FL/UAS INCIDENT/1059E/TAMPA APPROACH REPORTED CESSNA C172, TRAVELING SW BOUND OBSERVED A UAS AT 1,800 FEET 10 MILE ESE TAMPA. HILLSBOROUGH SHERIFF'S DEPT NOTIFIED 


MOR Alert for TPA
Number: TPA-M-2015/06/28-0002
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Jun 28, 2015 - 1546Z
A/C: (C177)

Summary: C177 WAS VFR SW BOUND AT 1,600. A/C WAS APPROXIMATELY 4 MILES SOUTH OF VDF, 10 ESE OF TPA. L/L 27 56 45/082 20 14. PILOT REPORTED A DRONE (UNMANNED AIRCRAFT SYSTEM) FLEW OVER HIM AT 1,800. WE DID NOT GET DRONE DIRECTION OF FLIGHT OR DESCRIPTION OF DRONE. DEN/ROC/OM-YA/HILLSBOROUGH CTNY SHERIFF DISPATCHER 99 NOTIFIED.",2015,201506,2015-06-28,201526,HILLSBOROUGH SHERIFF'S DEPT NOTIFIED
2015-06-28 18:56:00,Newark,New Jersey,"PRELIM INFO FROM FAA OPS: NEWARK, NJ/UAS INCIDENT/1447E/SHUTTLE AMERICA 5940, EMBRAER E175, REPORTED A UAS AT 6,500 FEET, APPROX 3 W OF VERRAZANO BRIDGE. UAS WAS 9.55 INCHES IN DIAMETER AND APPEARED TO ROTATE AND FOLLOW THE ACFT. NO EVASIVE ACTION TAKEN. NO LEO NOTIFICATION ",2015,201506,2015-06-28,201526,NA
2015-06-29 02:45:00,Santa Monica,California,"PRELIM INFO FROM FAA OPS:  SANTA MONICA, CA/UAS INCIDENT/1952P/SOUTHERN CAL TRACON ADVISED THAT CIRRUS SR20, AFTER DEPARTING SMO ARPT REPORTED A WHITE QUAD COPTER DIRECTLY BELOW HIM WHILE WESTBOUND AT 1,900 FEET 2 W ARPT. UAS OPERATOR IN THE VICINITY OF SANTA MONICA HIGH SCHOOL.  NO EVASIVE ACTION TAKEN. SANTA MONICA PD NOTIFIED.


MOR Alert for SCT
Number: SCT-M-2015/06/28-0005
Type: Other
Date/Time: Jun 29, 2015 - 0245Z
A/C:  (SR22)

Summary: DRONE REPORT 2W SMO BY  SR22 DEPARTED SMO ON A 265 HEADING LEAVING 1900 REPORTED A QUAD COPTER DRONE WHITE IN COLOR LESS THAN 500 FEET DIRECTLY BELOW AIRCRAFT. DRONE APPEARED TO BE OPERATED BY SOMEONE AT SMO HIGH SCHOOL. SMP PD NOTIFIED. NO EVASIVE ACTION TAKEN",2015,201506,2015-06-29,201527,SANTA MONICA PD NOTIFIED
2015-06-29 11:39:59,New york,New York,"PRELIM INFO FROM FAA OPS: JFK/UAS INCIDENT/0639E/JET BLUE 917, A321, REPORTED A UAS AT 1,800 FEET, 3 SE JFK. UNKN IF ANY EVASIVE ACTION TAKEN. UNKN IF LEO NOTIFIED",2015,201506,2015-06-29,201527,UNKN IF LEOS NOTIFIED
2015-06-29 15:00:00,Traverse City,Michigan,"PRELIM INFO FROM FAA OPS: TRAVERSE CITY, MI/UAS/6-29 1100E/XOJET 541, BOMBARDIER CL30, REPORTED A NEAR MID AIR WITH A UAS AT 2,100 FEET ON 4 TO 5 MILE FINAL RUNWAY 28 TRAVERSE CITY.  UNKNOWN EVASIVE ACTION. LEOS NOTIFICATION UNKNOWN. 


MOR Alert for TVC
Number: TVC-M-2015/06/29-0001
Type: Possible NMAC
Date/Time: Jun 29, 2015 - 1500Z
A/C: XOJ541 (CL30)

Summary: XOJ541 ON 4 TO 5 MILE FINAL TO RY28 REPORTED A DRONE APROX. 300 TO 400 FEET BELOW. XOJ541 ALTITUDE WAS APROXIMATELY 2100, AND CONTINUED THEIR APPROACH NORMALLY AND LANDED RY28.",2015,201506,2015-06-29,201527,NA
2015-06-29 17:23:00,Van Nuys,California,"PRELIM INFO FROM FAA OPS: VAN NUYS, CA/UAS INCIDENT/1023P/VAN NUYS ATCT REPORTED FLIGHT PLAN 2930, FALCON F2TH, OBSERVED A LARGE UAS AT 3,000 FEET HOVERING 4.5 NORTH OF VAN NUYS. NO LEOS NOTIFIED. NO EVASIVE ACTION TAKEN. 


MOR Alert for VNY
Number: VNY-M-2015/06/29-0001
Type: Other
Date/Time: Jun 29, 2015 - 1723Z
A/C: DCM2930 (F2TH)

Summary: DCM2930, 5 MILE FINAL RY16R, REPORTED A LARGE DRONE ON HIS RIGHT 300-400 FT. AWAY AT 3000 MSL (2200 AGL). THE PILOT SAID THE DRONE STAYED IN PLACE APPEARING TO BE IN A LIGHT HOVER. NO EVASIVE MANEUVERS OR OTHER INTERRUPTION OF FLIGHT. DEN NTFYD/LAPD NTFYD.",2015,201506,2015-06-29,201527,LEO NOT NOTIFIED
2015-06-29 20:51:00,Los Angeles,California,"PRELIM INFO FROM FAA OPS: LOS ANGELES, CA/UAS INCIDENT/1315P/ALLEGIANT 335, MD80, TULSA - LAX, REPORTED UAS 100 FEET BELOW  ALLEGIANT 335, ON APPROACH TO LAX WHILE ON 10 MILE FINAL AT 3,300 FEET. NO EVASIVE ACTION. LOS ANGLES PD NOTIFIED.


MOR Alert for SCT
Number: SCT-M-2015/06/29-0008
Type: Other
Date/Time: Jun 29, 2015 - 2051Z
A/C: AAY335 (MD83)

Summary: AAY335 REPORTED UAV DRONE TYPE AIRCRAFT 100FT BELOW THEIR MD83 WHILE ON APPROACH TO KLAX 10MI FINAL AT AROUND 3300MSL. THE PILOT DID NOT TAKE EVASIVE ACTION. LOCAL LAW ENFORMENT WAS NOTIFIED. ",2015,201506,2015-06-29,201527,LA PD NOTIFIED
2015-06-29 21:10:00,Burbank,California,"PRELIM INFO FROM FAA OPS; BURBANK, CA/UAS INCIDENT/1410P/SOUTHWEST 417, B737, OBSERVED UAS 10 W VAN NUYS, 50 METERS FROM THE RIGHT SIDE, WHILE EASTBOUND AT 6,000 FEET. UAS WAS DESCRIBED AS SILVER, METALLIC, FOUR PROP MODEL AND STATIONARY. NO EVASIVE ACTION TAKEN. BURBANK AIRPORT POLICE NOTIFIED.


MOR Alert for SCT
Number: SCT-M-2015/06/29-0010
Type: Other
Date/Time: Jun 29, 2015 - 2110Z
A/C: SWA417 (B737)

Summary: SWA417 WAS 10NM WEST OF VNY EASTBOUND FOR BUR AT 6000'. PILOT REPORTED A SILVER METALIC DRONE APPROXIMATELY 50 METERS TO HIS RIGHT AT 6000'. PILOT STATED IT WAS STATIONARY AND THAT IT WAS A FOUR PROP MODEL SIMILAR TO AN ""EJI PHANTOM"". BUR ARPT POLICE WERE NOTIFIED.",2015,201506,2015-06-29,201527,BURBANK AIRPORT POLICE NOTIFIED
2015-06-30 00:29:00,New York,New York,"PRELIM INFO FROM FAA OPS: JFK/UAS INCIDENT/2029E/NEW YORK TRACON ADVISED THAT JET BLUE 1205, A320, JFK - PORTLAND, OR, REPORTED A UAS WHILE NORTHBOUND AT 7,000 - 7,300 FEET 15 E JFK. NO EVASIVE ACTION TAKEN. NASSAU COUNTY SHERIFF NOTIFIED.



MOR Alert for N90
Number: N90-M-2015/06/29-0006
Type: Other
Date/Time: Jun 30, 2015 - 0029Z
A/C: JBU1205 (A320)

Summary: JBU1205 A320 DEPARTED JFK ENROUTE TO PDX. WHEN AIRCRAFT WAS EAST OF JFK 090 RADIAL 15 DME AT 0029Z PILOT REPORTED DRONE BETWEEN 7000 AND 7300 FT. NO DISCRIPTION PROVIDED AT THIS TIME. PILOT DIRECTED TO CALL N90. REPORTED TO NASSAU COUNTY PD",2015,201506,2015-06-30,201527,NASSAU COUNTY SHERIFF NOTIFIED
2015-06-30 17:39:59,Mesa,Arizona,"PRELIM INFO FROM FAA OPS: MESA, AZ/UAS INCIDENT/1012M/FALCON FIELD ATCT ADVISED OXFORD 880, PIPER PA44, REPORTED A RED AND BLACK UAS APPROXIMATELY 1 FOOT LONG AT 1,300 FEET 3.5 S FFZ. NO EVASIVE ACTION TAKEN. NOT REPORTED IF LEO NOTIFIED. ",2015,201506,2015-06-30,201527,LEO NOT NOTIFIED
2015-06-30 19:09:59,Atlanta,Georgia,"PRELIM INFO FROM FAA OPS: ATL/UAS INCIDENT/1510E/ATL TRACON ADVISED DELTA 1961, MD88, RICHMOND, VA-ATL, REPORTED A UAS AT 9,000 FEET 26 NE ATL. UNKN IF ANY EVASIVE ACTION TAKEN. GWINNETT CO PD NOTIFIED. FOLLOW-UP INFO FROM FAA OPS: ATL/UAS INCIDENT/1510E/ATL TRACON ADVISED DELTA 1961, MD88, REPORTED A GRAY OR BLUE UAS WITH 6 FEET WING SPAN HEADING EAST TURNING NORTH PASSED 1,000 FEET FROM ACFT AT 9,000 FEET. 

MOR Alert for A80
Number: A80-M-2015/06/30-0001
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Jun 30, 2015 - 1910Z
A/C: DAL1961 (MD88)

Summary: DAL1961 MD88 INBOUND TO ATL FROM THE NORTHEAST REPORTED A UAV AT 9000 FT ON THE ATL 059/026. THE 059/026 APPEARS TO BE IN THE SNELLVILLE GEORGIA AREA, GWINNETT COUNTY POLICE WAS NOTIFIED AND INDICATED THEY WOULD PUT OUR AN ALERT. FIRST OFFICER  CALLED A80 AND DESCRIBED THE UAV AS A TYPE MODEL AIRCRAFT WITH AT LEAST A 6FT WING SPAN, BLUE OR GRAY IN COLOR. HE REPORTED THE UAV WAS LEVEL AT 9000 FT TURNING EAST TO THE NORTH, HE ALSO STATED THAT DAL1961 DID NOT HAVE TO MANUVER TO MISS THE UAV AND PASSED APPROXIMATELY 1000 FT LATERAL FROM IT. BOTH AIRCRAFT WERE AT 9000 FT.",2015,201506,2015-06-30,201527,GWINNETT CO PD NOTIFIED
2015-07-01 01:54:59,Englewood,Colorado,"





MOR Alert for APA
Number: APA-M-2015/06/30-0002
Type: Other
Date/Time: Jul 1, 2015 - 0155Z
A/C: (CL60)

Summary: CL60 REPORTED NEAR THE RESEVOIR AN R/C AIRCRAFT THAT OVERFLEW HIM.
",2015,201507,2015-07-01,201527,NA
2015-07-01 03:49:00,Springfield,Illinois,"
PRELIM INFO FROM FAA OPS: SPRINGFIELD, IL/UAS INCIDENT/2217C/SPRINGFIELD ATCT REPORTS SKYWEST 482Z, REPORTED SEEING A RED GLOWING OBJECT ON OR ABOUT 500 FEET ON FINAL RWY 31. NO EVASIVE ACTION TAKEN. SPRINGFIELD PD WAS NOTIFIED ",2015,201507,2015-07-01,201527,SPRINGFIELD PD NOTIFIED
2015-07-01 14:32:00,Huntsville,Alabama,"PRELIM INFO FROM FAA OPS: HUNTSVILLE, AL/UAS INCIDENT/6-22 1702C/EXPRESS JET 5177, CRJ7, REPORTED A UAS 2,500 FEET OFF HIS LEFT WING WHILE ON A 2 MILE FINAL LANDING RUNWAY 18L HSV. UAS DESCRIBED AS A SILVER MODEL AIRPLANE. DELAYED MOR REPORT, LEO NOT NOTIFIED. ",2015,201507,2015-07-01,201527,"DELAYED MOR REPORT, LEO NOT NOTIFIED"
2015-07-02 13:40:00,San Francisco,California,"PRELIM INFO FROM FAA OPS: SFO/UAS INCIDENT/1340P/NO CAL TRACON ADVISED SOUTHWEST 638, B737, REPORTED A UAS OR BALLOON AT 10,000 FEET 6 NW SFO. NO DESCRIPTION GIVEN. NO EVASIVE ACTION TAKEN. SAN FRANCISCO PD",2015,201507,2015-07-02,201527,NA
2015-07-02 15:30:00,Sarasota,Florida,"PRELIM INFO FROM FAA OPS: SARASOTA-BRADENTON, FL/UAS INCIDENT/1130E/SARASOTA ATCT REPORTED AIR WISCONSIN 3752, CRJ2, ENCOUNTERED A 4 FEET WIDE BLACK AND WHITE TIPPED UAS 1,000 FEET BELOW ACFT ON 3 MILE FINAL RUNWAY 14. NO EVASIVE ACTION REPORTED. UNKN IF LEOS NOTIFIED. 


MOR Alert for SRQ
Number: SRQ-M-2015/07/02-0001
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Jul 2, 2015 - 1530Z
A/C: AWI3752 (CRJ2)

Summary: POSSIBLE DRONE REPORTED ON 3 MILE FINAL TO RUNWAY 14. PILOT REPORTED POSSIBLE DRONE TO BE ABOUT 1000 FEET BELOW THE AIRCRAFT APPEARED TO BE WHITE WITH BLACK TIPS WITH A WINGSPAN SMALLER THAN 4 FEET WIDE, MAY ALSO BE A KITE.",2015,201507,2015-07-02,201527,UNKN IF LEOS NOTIFIED
2015-07-03 14:05:00,Gaithersburg,Maryland,"PRELIM INFO FROM FAA OPS: GAITHERSBURG, MD/UAS INCIDENT/1028E/POTOMAC TRACON ADVISED CESSNA C172, OBSERVED A RED AND WHITE UAS AT 1,300 FEET, 10 SE OF GAITHERSBURG, MD. NO EVASIVE ACTION REPORTED. MARYLAND STATE POLICE NOTIFIED.


MOR Alert for PCT
Number: PCT-M-2015/07/03-0002
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Jul 3, 2015 - 1405Z
A/C: (C172)

Summary: C172 REPORTRD SIGHTING A RED/WHITE REMOTE CONTROLLED AIRCRAFT APROX 3 FT IN LENGTH AT 1,300' IN THE VICINITY OF GAI 119@10. CAPITAL WATCH ADVISED AT 1408Z. MD STATE POLICE CONTACTED",2015,201507,2015-07-03,201527,MARYLAND STATE POLICE NOTIFIED
2015-07-03 17:03:59,Richmond,Virginia,"PRELIM INFO FROM FAA OPS: RICHMOND, VA/UAS INCIDENT/1324E/POTOMAC TRACON REPORTED CESSNA COL3, ENCOUNTERED A RED AND SILVER FIXED WING UAS HEADING SSW AT 8,000 FEET 20 S RIC. NO EVASIVE ACTION REPORTED. DINWIDDIE CO SHERIFF 







MOR Alert for PCT
Number: PCT-M-2015/07/03-0007
Type: Public inquiry or concern (including all pilot reported NMACs)
Date/Time: Jul 3, 2015 - 1704Z
A/C: (COL3)

Summary: COL3 REPORTED SIGHTING A RED/SILVER ELONGATED UAV APPROX 20NM SW RIC AT 8,000'.CAPITAL WATCH ADVISED AT 1704Z. DINWIDDLE CO SHERIFFS DPT CONTACTED",2015,201507,2015-07-03,201527,NA
